setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,accuracy_1d,sharpe_1d,accuracy_3d,sharpe_3d,avg_return_10d,sharpe_10d,hit_rate_21d,sharpe_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S4707,GLD US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.5,0.7697973577639103,0.6,8.490255130566492,0.01950288392007853,26.69338682749427,0.9,0.0,183.23600000000002,183.344,24.94197530749438,183.23600000000002,183.664,56.47618407872751,183.23600000000002,184.93900000000002,158.4562636634267,183.23600000000002,186.214,100.09752065437601,83.28919467772768,11,0.9090909090909091
S4707,NBIS US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94,18.94,14.589796782859043,18.94,18.94,37.07063872670025,18.94,18.94,116.87726607555689,18.94,18.94,54.235764421309014,83.28919467772768,11,0.9090909090909091
S4707,LLY US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.6,9.051277067107762,0.8,18.024169081635232,0.08859065340678587,83.28919467772768,1.0,0.0,335.665,336.8,12.302808960571271,335.665,340.311,53.582301952252834,335.665,356.788,263.9636518875332,335.665,372.275,338.89638503074605,83.28919467772768,11,0.9090909090909091
S4707,TSLA US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.6,3.151885393225827,0.6,0.5459776520148424,-0.03330858530983195,-12.197172037434768,0.1,0.0,193.223,195.504,17.78000932523945,193.223,195.64000000000001,48.655025933895566,193.223,192.394,205.057021865272,193.223,180.27499999999998,199.189609552825,83.28919467772768,11,0.9090909090909091
S4707,AAPL US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.7,8.506580831766534,0.8,11.872008818513192,0.025782493030855815,22.858869410200292,1.0,0.0,159.76500000000001,160.71200000000002,18.953026186263045,159.76500000000001,162.04900000000004,53.74416617717857,159.76500000000001,164.254,206.00186310256024,159.76500000000001,164.47,189.85680946573402,83.28919467772768,11,0.9090909090909091
S4707,NVDA US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.7,9.768916620900283,0.8,7.7186796586141,0.01270043867342625,5.389956279357436,0.8,0.0,26.7622,26.974700000000002,17.57335055959694,26.7622,27.2678,50.79184617609241,26.7622,27.513600000000004,189.86967861250366,26.7622,27.128700000000002,170.35757268046405,83.28919467772768,11,0.9090909090909091
S7171,QQQ US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.7,6.564398925570237,0.8,11.543104126847998,0.021427422572686084,40.4641041685533,1.0,0.0,211.677,212.12900000000005,-6.278354962391765,211.677,212.863,56.11918226144805,211.677,214.62700000000004,126.51904833190743,211.677,220.03400000000002,591.5479054821128,79.325602524666,13,0.7692307692307693
S7171,SPY US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,4.789440199184094,0.7,9.291926619441869,0.009581762924688708,31.418359715070853,1.0,0.0,321.135,321.49300000000005,-16.463696607164643,321.135,321.959,31.212074053179567,321.135,323.15,61.31607780919207,321.135,327.79499999999996,479.9570106890134,79.325602524666,13,0.7692307692307693
S7171,XLK US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.6,8.328835273015311,0.8,14.1821954070407,0.023463053816761836,38.2135996410697,1.0,0.0,91.072,91.258,-13.39585901277025,91.072,91.62100000000001,27.628861889546133,91.072,92.434,58.80753949730854,91.072,95.146,415.9637521267222,79.325602524666,13,0.7692307692307693
S7171,XLF US Equity,"[""corr_CONSSENT Index:PX_LAST_QQQ US Equity:PX_LAST_60d > 80th percentile"", ""corr_JOBS US Equity:PX_LAST_SPX Index:PX_LAST_20d z-score > 1.5""]",10,long,correlation,2019-12-17,2019-12-30,0.3,-2.1871312782995025,0.4,0.7594433650650392,0.0012728255796537358,4.237800588297954,0.6,0.0,30.75,30.75,-11.324847647966696,30.75,30.740999999999996,19.085923032331475,30.75,30.786,39.50147516099922,30.75,30.827999999999996,305.4213066174113,79.325602524666,13,0.7692307692307693
