setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,accuracy_1d,sharpe_1d,accuracy_3d,sharpe_3d,avg_return_10d,sharpe_10d,hit_rate_21d,sharpe_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S1739,TSLA US Equity,"[""corr_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST_20d < 20th percentile"", ""corr_NFP TCH Index:PX_LAST_SPCSUSA Index:PX_LAST_60d < 20th percentile"", ""corr_delta_DXY Curncy:PX_LAST_SPY US Equity:PX_LAST z-score > 1.5""]",6,short,correlation,2021-10-12,2025-02-13,0.6666666666666666,12.217558709735217,0.8333333333333334,21.843049587443097,0.22705370516547738,0.0,0.8333333333333334,0.0,289.78221666666667,291.5138833333333,-28.95690182849863,289.78221666666667,299.3222333333333,-88.29609561076713,289.78221666666667,329.87278333333336,-163.14572932792098,289.78221666666667,377.28611666666666,-51.963992954340014,148.59594031059703,1220,0.004918032786885246
S1739,AAPL US Equity,"[""corr_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST_20d < 20th percentile"", ""corr_NFP TCH Index:PX_LAST_SPCSUSA Index:PX_LAST_60d < 20th percentile"", ""corr_delta_DXY Curncy:PX_LAST_SPY US Equity:PX_LAST z-score > 1.5""]",6,short,correlation,2021-10-12,2025-02-13,0.8333333333333334,20.798428949268867,1.0,41.639296829462324,0.034332898934342104,0.0,0.8333333333333334,0.0,159.85,161.285,-31.789189485220163,159.85,162.81,-91.46669820566444,159.85,165.72166666666666,-168.77277689808486,159.85,164.92000000000002,-66.87863429635425,148.59594031059703,1220,0.004918032786885246
S1739,NVDA US Equity,"[""corr_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST_20d < 20th percentile"", ""corr_NFP TCH Index:PX_LAST_SPCSUSA Index:PX_LAST_60d < 20th percentile"", ""corr_delta_DXY Curncy:PX_LAST_SPY US Equity:PX_LAST z-score > 1.5""]",6,short,correlation,2021-10-12,2025-02-13,1.0,22.55613292797962,1.0,38.2254848222139,0.12169550569443383,0.0,0.8333333333333334,0.0,40.455,41.25816666666666,-31.933690463511855,40.455,41.61833333333333,-88.916503789053,40.455,41.1675,-157.55691887098504,40.455,42.321,-41.90987733667582,148.59594031059703,1220,0.004918032786885246
S0082,QQQ US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.3,-2.8102616114402093,0.4,-1.4951652419566728,0.05616595273827726,14.936260938013916,1.0,0.0,332.531,333.064,-35.856264944062936,332.531,328.517,295.1975395205642,332.531,339.23699999999997,21.578993621233316,332.531,362.467,-1173.3972162738378,148.53955942934095,13,0.7692307692307693
S0082,SPY US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.3,-0.6681212814241346,0.6,0.206599948795515,0.04345300830076091,19.04146635443891,1.0,0.0,426.139,427.33900000000006,-73.00323422657266,426.139,424.38899999999995,179.713369714798,426.139,434.352,-112.10021310494173,426.139,453.409,-1211.1895772649134,148.53955942934095,13,0.7692307692307693
S0082,XLK US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.3,-2.2281294270728247,0.4,-0.945210615097217,0.04849429252252396,13.975334454749586,1.0,0.0,147.66,147.98999999999995,-55.13396558536185,147.66,145.754,156.86652939572687,147.66,150.02899999999997,-83.07034416639348,147.66,159.132,-995.949348379849,148.53955942934095,13,0.7692307692307693
S0082,XLF US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.4,0.4933151971449737,0.6,1.9831683099593689,0.05446769139487284,26.143583528834732,1.0,0.0,36.875,36.992999999999995,-44.75446134663195,36.875,36.82899999999999,116.85751384103692,36.875,38.007,-76.27027825098483,36.875,38.941,-781.0059072714919,148.53955942934095,13,0.7692307692307693
S0082,XLE US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.6,0.8268644301801547,0.4,0.29823892831440313,0.0025300639708594865,2.0247334987952192,0.8,0.0,75.048,75.22,-38.613472415997,75.048,75.73599999999999,81.82445448727053,75.048,75.383,-85.91837358829069,75.048,76.97999999999999,-686.1659865125512,148.53955942934095,13,0.7692307692307693
S0082,ARKK US Equity,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.3,-8.061219605561948,0.4,-4.093475793117334,0.06387952519884185,7.265647141849189,0.9,0.0,60.515,59.669999999999995,-23.565944567444337,60.515,57.477,112.93264219527568,60.515,60.456999999999994,-46.558546286096245,60.515,67.501,-635.4874144466141,148.53955942934095,13,0.7692307692307693
S0082,VIX Index,"[""corr_delta_FARBAST Index:PX_LAST_USGG10YR Index:PX_LAST z-score < -1.5"", ""beta_INJCJC Index:PX_LAST_XLK US Equity:PX_LAST_60d z-score < -1.5"", ""beta_CPI YOY Index:PX_LAST_FFA Comdty:PX_LAST_60d z-score > 1.5""]",10,short,rolling_beta,2022-03-01,2022-03-14,0.4,-2.088780395493421,0.3,-4.23056733691908,-0.26121898287693224,-42.179984393175026,0.0,0.0,32.33,31.432,-19.467729062009916,32.33,31.78,99.04872476433785,32.33,26.718,-5.258001857965492,32.33,20.561,-445.2339797932871,148.53955942934095,13,0.7692307692307693
