setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,sharpe_1d,sortino_1d,calmar_1d,sharpe_3d,sortino_3d,calmar_3d,sharpe_10d,sortino_10d,calmar_10d,sharpe_21d,sortino_21d,calmar_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S0492,NBIS US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,5.60902041878064,20.257507411920788,283.43409948746404,16.469837666993584,,65267.23911491469,14.077137355673065,35.41012689371568,124498.55320391811,-1.0297213331226533,-1.9810717245920244,-2.454055097847831,36.032083333333325,36.31875,8.919938472623228,36.032083333333325,36.83833333333333,29.258673886899164,36.032083333333325,37.4025,10.91760946005085,36.032083333333325,35.91458333333333,-4.224146070102648,80.83769682833129,1869,0.006420545746388443
S0492,LLY US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,12.052601793030426,25.7697374388047,317.42861665493984,26.18413152967893,,5528.907184924722,31.226430405048294,,,80.83769682833129,,,180.9708333333333,181.87333333333333,-13.616017070693601,180.9708333333333,182.62166666666667,-14.2267664965809,180.9708333333333,189.6541666666667,297.85191768649173,180.9708333333333,196.58833333333334,1275.0114032541262,80.83769682833129,1869,0.006420545746388443
S0492,NVDA US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,6.297716564406774,13.418938763039167,453.2296888225007,15.384861750706925,,32510.326867564425,19.478973645743668,,843447523.5680302,15.364837165136988,,41276576.91287329,12.292458333333334,12.521791666666667,-11.504846285196622,12.292458333333334,12.721725,11.638507951457678,12.292458333333334,13.157583333333335,23.020787867327087,12.292458333333334,12.430933333333334,-28.594235857295644,80.83769682833129,1869,0.006420545746388443
S0492,QQQ US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,9.066999354138597,30.67843578067789,339.37978258650145,19.407244373445863,35.35217810690412,2226.429039588006,36.325175615109714,,,32.995581568928216,,,221.6425,222.645,-0.5539868202404866,221.6425,224.17416666666668,84.47874926016404,221.6425,229.16000000000005,318.8748243853404,221.6425,230.55166666666665,345.4195251146385,80.83769682833129,1869,0.006420545746388443
S0492,GLD US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,-1.599922532809844,-2.4812924680301203,-7.5174080187163606,1.9007560606310347,2.72171483408057,7.286357301517767,4.820320884916986,12.316787894534446,71.07963332598995,8.621618763675977,65.12572226918121,3819.9338889458227,137.87583333333333,137.81583333333333,-6.949453801005164,137.87583333333333,138.14416666666668,-8.335300507682499,137.87583333333333,139.04000000000005,21.985224254198442,137.87583333333333,141.54666666666668,137.8514568834714,80.83769682833129,1869,0.006420545746388443
S0492,VIX Index,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,-3.4884902923427075,-6.8678962537385955,-4.146540042859945,-10.064183053931973,-13.105454858568205,-1.875933192907571,-24.552019609236467,-24.552019609236467,-1.2550260444234063,-22.651985246359292,-38.76849202248387,-1.375859800916232,14.548333333333334,14.320833333333333,-27.56420984029506,14.548333333333334,13.70833333333333,-29.53203107632429,14.548333333333334,12.665,-109.58780902788095,14.548333333333334,12.877499999999998,-149.45466088151773,80.83769682833129,1869,0.006420545746388443
S0492,ARKK US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,4.550980201888841,13.597886410706794,89.97603901400362,7.922137569502436,22.53063304075699,338.81103347441893,13.89865849072325,36.10845613751697,36236.63473843822,12.6321734737263,57.2276725356437,12466.186303490334,47.115,47.22666666666667,-8.749208926339534,47.115,47.45416666666667,-7.755241810710963,47.115,48.535,38.00184714699319,47.115,48.24333333333334,9.258803498540821,80.83769682833129,1869,0.006420545746388443
S0492,XLE US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,1.186577482373747,1.5226385381933347,8.129485391969347,0.27635404358472593,0.5931208346160325,0.9532183541389794,12.2711268495645,84.09560180535071,4104.617317159214,4.897302927202359,13.249759203899501,89.74748480071578,70.08333333333333,70.07749999999999,0.014551067203993759,70.08333333333333,69.95666666666666,-14.376919962606346,70.08333333333333,71.2675,-0.5226117434098185,70.08333333333333,70.56166666666668,-26.300488555163213,80.83769682833129,1869,0.006420545746388443
S0492,XLF US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,0.28940701540261793,1.778298580185459,4.629083125637663,9.806488332375988,36.96172758189515,483.00523547397705,29.663715426764995,,,24.72258222751609,,99765.23706828413,29.874166666666667,29.881666666666664,-1.6219808320596876,29.874166666666667,30.0525,-0.3814644429245808,29.874166666666667,30.4825,11.034250056416363,29.874166666666667,30.5825,12.636279397122058,80.83769682833129,1869,0.006420545746388443
S0492,XLK US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,10.58338133443253,39.54352139358577,501.11791910556474,19.22970038059977,,4286.734408818488,38.10612907360657,,,26.961558429939714,,,95.55333333333334,96.1025,0.15019608389305836,95.55333333333334,96.87416666666667,45.44659646772153,95.55333333333334,99.43833333333333,167.12383182282858,95.55333333333334,99.34083333333332,158.50110290224595,80.83769682833129,1869,0.006420545746388443
S0492,SPY US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,6.744270910940778,13.442673957757668,102.69216190577869,17.152407626748733,35.97210607871106,767.9561427571433,43.93995667514469,,,44.81979403389173,,,322.8933333333334,323.6133333333334,4.935006570075053,322.8933333333334,325.0133333333334,41.36962482764547,322.8933333333334,329.9825,246.74903322978284,322.8933333333334,330.93333333333334,287.02079152337313,80.83769682833129,1869,0.006420545746388443
S0492,AAPL US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,7.206360022073378,10.351138086191215,154.85120435112145,18.168155751873094,,,28.682931604758018,,,37.316705471771805,,,78.64750000000001,79.09083333333335,12.742075423584945,78.64750000000001,80.01770833333333,20.036637516449485,78.64750000000001,83.150625,197.39783200208657,78.64750000000001,84.95208333333333,269.3660703557443,80.83769682833129,1869,0.006420545746388443
S0492,TSLA US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5"", ""corr_delta_NVDA US Equity:PX_LAST_SPCSUSA Index:PX_LAST z-score < -1.5""]",12,long,correlation_delta,2018-07-09,2023-08-21,10.8953623717954,59.820871078162945,1606.5393171904486,13.138967028245766,49.728817805644,78029.49431256481,13.76506760116351,79.41456761694009,266775644899.66812,36.689442252022786,,,55.806725,57.439391666666666,-17.625670109220938,55.806725,58.0665,81.78956448656432,55.806725,61.536716666666656,440.3553904690923,55.806725,68.05439166666666,675.582111673049,80.83769682833129,1869,0.006420545746388443
S0468,ARKK US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-0.5526892901836917,-0.8426282423619306,-2.1072561485596943,0.6359047135564982,1.7293905979388005,2.2581410520683085,5.028021171253524,8.325359124717972,79.87957393917429,9.39017801343131,65.2710078272916,20833.02683948058,49.46130434782608,49.4404347826087,-3.684256299995849,49.46130434782608,49.56260869565217,-9.132591702591776,49.46130434782608,50.05217391304348,-15.229909581251286,49.46130434782608,50.911739130434775,76.95054409131329,73.46959135201331,709,0.03244005641748942
S0468,QQQ US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,0.994033843032953,2.4372421978767767,7.30512092428462,3.166457212376146,4.636169681004177,11.118771411111851,11.34938704873671,29.862157485397336,643.8802507242123,25.24485634438902,221.5705435060696,484144.0114592697,197.52217391304347,197.6086956521739,-12.685002996126634,197.52217391304347,197.9117391304348,-9.08788137667699,197.52217391304347,200.29478260869567,12.816465260911576,197.52217391304347,204.08217391304345,295.7895158502699,73.46959135201331,709,0.03244005641748942
S0468,XLF US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-5.009876667075803,-7.660580024647771,-8.805399745087783,-2.149849062783667,-3.4493048048478805,-4.247806167131719,8.456304375580313,7.341152924145363,197.33086022068505,11.937438701246736,21.845355276700197,632.0243454126115,29.002608695652167,28.959999999999997,-6.2136388690004125,29.002608695652167,28.960869565217397,-6.071032264053211,29.002608695652167,29.29,-2.547410405234517,29.002608695652167,29.41347826086956,6.462881532705138,73.46959135201331,709,0.03244005641748942
S0468,VIX Index,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,5.48471584846925,16.252559878154482,2636.358351097844,5.990469967259537,14.298523824323995,256230.86360161245,2.4173853417335023,5.822446801582462,36.15180043908279,5.612750211846288,16.114206489466092,296026.4964214164,13.779999999999998,14.085652173913045,-7.525802526349464,13.779999999999998,14.319999999999999,59.16666700574329,13.779999999999998,13.802608695652173,-3.9471550627300886,13.779999999999998,14.262608695652172,-92.9657861736197,73.46959135201331,709,0.03244005641748942
S0468,GLD US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-4.370607011746767,-5.22673833291326,-7.335000493729249,-2.7799907903020027,-3.8778239839946633,-3.7078584514182427,2.0194552537353525,4.958461959104726,6.055166145555451,7.153185122580532,22.67485440463757,318.0442548941971,131.2113043478261,131.0213043478261,-11.805790917325933,131.2113043478261,131.05521739130435,-19.087184795585745,131.2113043478261,131.70260869565217,18.8939797977747,131.2113043478261,133.73652173913044,72.64027608611256,73.46959135201331,709,0.03244005641748942
S0468,NBIS US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-0.30537537639959506,-0.4800126961582857,-2.4910189101797915,2.3944397399931163,2.5472280091470045,10.630786978071344,3.6169089395161182,6.544992616403545,46.85054265818017,-0.14613772817604267,-0.30333276953404187,-1.2178094657972252,39.278478260869576,39.25934782608695,-0.2659606416161885,39.278478260869576,39.48934782608696,6.359254513593679,39.278478260869576,39.79934782608696,-3.119567358924193,39.278478260869576,39.47347826086956,8.246335414049145,73.46959135201331,709,0.03244005641748942
S0468,LLY US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,6.959400139831223,14.63307487145533,84.11354561466487,15.861531371955092,34.438698780120454,773.96015849547,28.097303943638792,,,34.800839951039684,,,112.42347826086957,112.62565217391305,-20.93790709826902,112.42347826086957,113.15695652173912,-26.26472643033124,112.42347826086957,118.16608695652175,186.21918896469452,112.42347826086957,123.2413043478261,699.1639620350068,73.46959135201331,709,0.03244005641748942
S0468,TSLA US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,1.222333502071217,1.3770746437274375,4.967267220504269,-0.0004848277249799856,-0.05902815169168686,-0.7200135629723133,5.294949496869531,17.78781481267903,21010.823889324158,13.200397046071005,103.35750383860085,3.933094007147734e+16,25.150839130434775,25.188004347826087,-5.6161178861823595,25.150839130434775,25.128556521739128,-13.879541372388605,25.150839130434775,26.50116086956521,29.753666992474223,25.150839130434775,30.413360869565217,282.21143449480536,73.46959135201331,709,0.03244005641748942
S0468,AAPL US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,2.8309055163421415,4.796486767656318,33.33679973023785,8.36655026564016,11.782250000466252,63.72739315811286,20.61316233604132,2714.6554884120396,574348.1618599653,73.46959135201331,,,61.66097826086956,61.75586956521738,-4.071460898446257,61.66097826086956,62.08891304347826,-5.509547358460832,61.66097826086956,63.788804347826094,75.17227027283165,61.66097826086956,67.1713043478261,303.5077045391522,73.46959135201331,709,0.03244005641748942
S0468,NVDA US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-0.7917669409174459,-1.1976818862628333,-2.860664543319522,3.667092389265923,6.126661545004287,25.20551709039365,10.482817181564677,44.87986225818217,42689.49350642583,32.18082952743027,,,5.9821608695652175,5.977547826086957,-1.4845721095720905,5.9821608695652175,6.0210739130434785,-3.0841617113614617,5.9821608695652175,6.1716695652173925,-2.475796716007398,5.9821608695652175,6.417782608695653,16.251743564286613,73.46959135201331,709,0.03244005641748942
S0468,XLE US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-2.306189195997585,-2.562381842335038,-5.464790443516582,-7.140359175108341,-9.57421854988965,-5.773057734293772,-0.16448233234635504,-0.2467247207156977,-1.286397637036915,-3.862978702371029,-5.026425407002125,-3.2262601658790944,65.20782608695653,65.07913043478263,-4.563848842593085,65.20782608695653,64.70652173913044,-22.414563012358244,65.20782608695653,65.18347826086956,-32.827021960186464,65.20782608695653,64.49043478260869,-43.20650691647734,73.46959135201331,709,0.03244005641748942
S0468,XLK US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,1.6922807038398258,2.2990876950399084,6.259006330438799,3.2016417929278536,4.6944710582757985,13.377174199955697,12.082162593955378,36.950653782434586,1237.1638650643251,26.848831515042246,,9763026.119590962,82.97086956521738,83.01434782608696,-4.693515641225497,82.97086956521738,83.18695652173916,-2.249296886809186,82.97086956521738,84.32173913043478,13.362100003390122,82.97086956521738,85.98782608695652,138.27985176936883,73.46959135201331,709,0.03244005641748942
S0468,SPY US Equity,"[""zscore_PX_LAST_30d__LLY US Equity > 80th percentile"", ""corr_delta_INJCJC Index:PX_LAST_JOBS US Equity:PX_LAST < 20th percentile"", ""beta_ARKK US Equity:PX_LAST_QQQ US Equity:PX_LAST_60d z-score > 1.5""]",23,long,rolling_beta,2018-07-09,2020-06-17,-0.8360565569421353,-1.0678572481137614,-2.5623477427753008,-0.3209241220854374,-0.3296351821323067,-0.6760503367194592,16.047269090362825,154.67291467278446,2177.559429078252,40.15576419769824,,,302.085652173913,302.02260869565214,-18.503675042643216,302.085652173913,302.0491304347825,-29.17586997831832,302.085652173913,305.11173913043484,5.120834674873179,302.085652173913,308.67304347826087,282.406796228146,73.46959135201331,709,0.03244005641748942
S0490,SPY US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,8.00167962678782,24.435829670470998,171.89465367985167,4.194402623744594,6.3538576398563595,32.57384220215454,7.8027619486500495,18.491278018396702,174.45146158077267,28.30965534871474,,77535.10471517488,342.1718181818182,343.2481818181818,-13.740665544499223,342.1718181818182,343.35,15.656797145547706,342.1718181818182,343.5163636363636,15.092678509707598,342.1718181818182,350.32727272727277,199.65529845327092,68.40266504218796,1897,0.005798629414865577
S0490,XLF US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,5.720061531233061,86.46899199627623,1159.3894218620871,5.8708161760749125,15.004290686484522,263.46756227467137,7.877845428900637,,2147.1113769812014,13.497480702291531,,559984.8426200898,31.453636363636363,31.66272727272727,-5.959212488344305,31.453636363636363,31.69727272727273,14.379974624110947,31.453636363636363,31.80636363636364,17.74703307529992,31.453636363636363,32.414545454545454,46.93663698090555,68.40266504218796,1897,0.005798629414865577
S0490,NVDA US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,1.8955450741711668,2.882214702296217,18.245546949320406,-0.41395902924764505,-0.5607016913728866,-2.1855320720392233,-0.8095760221027242,-1.3100082971668676,-4.58963842845336,24.557334804448338,,8277934614.629014,16.46930909090909,17.355700000000002,83.25285322727683,16.46930909090909,16.93667272727273,37.888666530394026,16.46930909090909,17.684363636363635,53.58747838488152,16.46930909090909,17.5778,140.37535562154378,68.40266504218796,1897,0.005798629414865577
S0490,AAPL US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,1.4392118104718237,3.744482446972224,20.434126716188985,1.6868591055690851,3.7462894617294413,11.444188922708829,2.239441430237367,5.074192835692294,25.498909526538448,68.40266504218796,,,85.92977272727273,86.48136363636364,45.421130696404084,85.92977272727273,86.57522727272728,33.113325418890035,85.92977272727273,85.89159090909091,-33.680807361116194,85.92977272727273,91.70500000000001,151.3214807767338,68.40266504218796,1897,0.005798629414865577
S0490,TSLA US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,-4.873696726628134,-5.00951114685526,-8.220540249387827,-8.275878142231365,-9.55012111271279,-4.999074996868931,0.3540020409498053,0.9881930577088766,-1.3031390705448356,16.630818827415883,,4.86443987253482e+18,67.7844909090909,67.48509090909091,-55.50835654129035,67.7844909090909,67.31254545454546,-90.00002564030966,67.7844909090909,65.334,-217.24840112717587,67.7844909090909,69.47641818181819,296.21287605612844,68.40266504218796,1897,0.005798629414865577
S0490,LLY US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,5.150698842723245,22.890894291121544,81.63217112787999,15.948892109455805,36.40799509744852,1523.1194544462492,33.92382861400521,,,57.570305815326776,,,181.3709090909091,181.34272727272725,-70.6937470159097,181.3709090909091,183.64363636363635,36.97128476848279,181.3709090909091,190.01545454545456,445.0652462734477,181.3709090909091,202.12181818181818,552.6746457393641,68.40266504218796,1897,0.005798629414865577
S0490,NBIS US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,8.209445210018746,30.97680360085495,78375.61053345665,6.48453127299324,32.964431633016545,4191.073075124032,4.614665951689431,70.02565868889658,262725.97828581213,17.328015788919224,,,41.47727272727273,42.12545454545454,24.177089725036804,41.47727272727273,42.12727272727273,50.03681282461289,41.47727272727273,42.70227272727272,51.784980170731494,41.47727272727273,44.594545454545454,152.83466947840176,68.40266504218796,1897,0.005798629414865577
S0490,GLD US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,-4.119235754038055,-3.3074563349174273,-12.27135892445024,-3.122269651034194,-3.190463038219838,-11.227122725262747,3.318356640543516,3.576279163306161,54.50068299954126,9.731510294081541,,1407.1395569829747,152.4390909090909,151.83181818181822,-1.6555435157432947,152.4390909090909,152.02636363636364,-1.422713674903729,152.4390909090909,153.5818181818182,7.9179279515775844,152.4390909090909,155.23999999999998,39.803431353445404,68.40266504218796,1897,0.005798629414865577
S0490,VIX Index,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,-0.9362974060953548,-1.3611907509194217,-4.87655332158789,2.777390637541602,11.222664776627763,389.0006707836601,17.59113242063336,52.375764710009484,3.3508571543172936e+16,2.642000059265869,6.5518973913708285,829.8029276294512,13.930909090909092,13.890909090909089,-12.404702903708705,13.930909090909092,14.105454545454545,10.335760882969835,13.930909090909092,15.799090909090909,45.07317496195671,13.930909090909092,14.05818181818182,-22.810158409403506,68.40266504218796,1897,0.005798629414865577
S0490,ARKK US Equity,"[""corr_LLY US Equity:PX_LAST_XLK US Equity:PX_LAST_60d z-score > 1.5"", ""pctB_PX_LAST_20d__NBIS US Equity > 80th percentile"", ""beta_DXY Curncy:PX_LAST_SPX Index:PX_LAST_60d z-score < -1.5""]",11,long,rolling_beta,2019-11-18,2025-01-27,3.4564407355190703,2.18403117768211,27.44609801429539,5.535473588681052,10.6343840212171,106.91089853282017,6.182581951419198,24.18817682202156,100.68121510599698,12.313728432840929,,799038.3929685595,54.88727272727274,54.85181818181818,2.1105864336740456,54.88727272727274,55.220000000000006,19.900295909134574,54.88727272727274,55.45090909090909,4.063905282176885,54.88727272727274,57.942727272727275,77.59623527211409,68.40266504218796,1897,0.005798629414865577
